simulation_id,final_value,cagr
15005,1380316.9286966464,0.07711619744771059
15006,1159285.4209439051,0.06897465212639786
15007,2191858.5720758224,0.09899181359820242
15008,1176637.4044323931,0.06966538235877806
15009,1092536.2561446761,0.0662220154312716
15010,1452389.226093019,0.07950239232836886
15011,1548405.910821221,0.08251116193313912
15012,823883.5480842781,0.053218584940289304
15013,1662221.6173227986,0.08585464143523902
15014,877316.0436860285,0.05610000872242882
15015,1554475.4320069477,0.08269530751206
15016,1424407.926839924,0.07858972091505567
15017,1735826.6688428645,0.08790216544363938
15018,1425341.8253139858,0.07862045763934766
15019,1545526.2465760726,0.08242355304648918
15020,1216895.2522292081,0.07123112332340842
15021,2358804.667851328,0.10250487993357416
15022,1885428.9378044058,0.09181957524464135
15023,1371868.3020514944,0.0768287115303179
15024,2341354.5065788603,0.10214900167880714
15025,2485762.8118722485,0.10502071826242299
15026,1588843.1630420934,0.08372520655928639
15027,1745062.6756197703,0.08815320210358801
15028,1896840.385717329,0.0921060587533653
15029,1482794.743353771,0.08047526050394227
15030,1445752.1901966576,0.0792874421155838
15031,2561410.710459715,0.10646195990078344
15032,975198.9197256612,0.06096806811825295
15033,1432161.7942689443,0.07884433610048469
15034,2189184.812796627,0.09893349193536483
15035,1404611.7902105714,0.0779336090851368
15036,1407748.3658824908,0.07803815335775766
15037,1667011.0226493625,0.08599048490459826
15038,1130339.524480368,0.06780008820608341
15039,1070123.658010629,0.06526156789040916
15040,1233421.3886398193,0.07185956996656051
15041,1616250.7087896282,0.08453136943761552
15042,1974179.1416971246,0.0940052729321692
15043,1385166.329683432,0.07728045121374527
15044,1606796.5460681892,0.0842547730290133
15045,1403316.111586792,0.07789035801753297
15046,2278635.2001860677,0.10084861335462136
15047,1053546.3873111932,0.06453872179686959
15048,2113759.3849495966,0.09725955479014492
15049,1037678.176800044,0.0638365296539416
15050,1437667.1576420856,0.07902431752240902
15051,1390312.8482690454,0.07745416809429684
15052,1808918.0305525674,0.08985481413205476
15053,1145725.5695272528,0.06842795671357549
15054,1850068.4582888454,0.09092120164403505
15055,2180672.79981047,0.09874736795593053
15056,1914253.6684085184,0.09254005628648909
15057,1900558.6967102296,0.09219905064316469
15058,1427250.88806466,0.0786832293479105
15059,1133307.577455754,0.0679218413110394
15060,1548378.4573449383,0.08251032744387476
15061,1275829.4029249395,0.07343610804922185
15062,1558098.208630734,0.08280489286470005
15063,1129292.3025496933,0.06775705690896006
15064,1407983.4961528706,0.07804598143526298
15065,1471781.795220235,0.08012510821767349
15066,1170786.194867508,0.06943355850508648
15067,1456032.816646863,0.07961999624661797
15068,1769294.08226692,0.08880582464153108
15069,1890550.854574545,0.0919483651343489
15070,996270.8234768722,0.06195465767876707
15071,992161.4410759851,0.06176383258493767
15072,1568959.2781526232,0.08313197470240752
15073,1539229.521122268,0.08223144063363841
15074,2658101.126189979,0.10824594717899783
15075,1874131.53818,0.09153431646530952
15076,1862600.4283157508,0.09124145527231575
15077,1278189.9240164608,0.07352238199100469
15078,1312347.7866028175,0.07475403455824514
15079,1658794.1016201817,0.08575719565438145
15080,1692864.783772834,0.08671739812421242
15081,1361807.9915692848,0.07648416684416004
15082,791918.7696193478,0.051408131870188
15083,1626694.700995813,0.08483513147232546
15084,2240723.183273781,0.10004586086747169
15085,941320.1959171472,0.05933828497008764
15086,1413964.8889832872,0.0782446976832416
15087,1541199.534484191,0.08229162620698793
15088,1063877.5925649642,0.06499047617022558
15089,928007.1296012866,0.058682438117464875
15090,1262459.1239218372,0.07294454141076079
15091,1037451.0224701264,0.0638264033520326
15092,1355311.3816002274,0.07626037535712382
15093,812601.607884702,0.05258738186459855
15094,2207715.9303287645,0.09933631160925693
15095,1056259.6234151511,0.0646577728406934
15096,1346207.2729133961,0.07594502960462957
15097,1458361.3118169326,0.07969500558182152
15098,1644977.4044886269,0.08536241789628662
15099,1552320.2734071761,0.08263000018261057
15100,1451412.7119276149,0.07947082549686812
15101,1316979.7785777228,0.07491868695682458
15102,827321.286803697,0.053409276964186514
15103,1243549.7694870343,0.07224075755959047
15104,1583830.3753872935,0.08357632332871945
15105,3859765.639591685,0.12636506156910032
15106,1822032.5131200075,0.09019716522940757
15107,1494370.8002715586,0.08084064512791866
15108,1544935.99725362,0.08240557643438695
15109,1762200.8016633517,0.08861567136548887
15110,1287970.554280596,0.0738782347735143
15111,1055831.3738120457,0.0646390016116083
15112,680922.3119565948,0.044527536838353976
15113,2331556.8810238414,0.10194807536820316
15114,1501428.735840977,0.08106209429853206
15115,1323209.8382419136,0.07513927411381038
15116,1238917.6171501507,0.07206679370421676
15117,1554980.2473222115,0.08271059230763766
15118,1619261.3724289632,0.08461912631978885
15119,1938386.8819436491,0.09313533473606794
15120,1068748.7874241585,0.06520202590990398
15121,1949007.580811609,0.09339506541215314
15122,1689576.9854657233,0.08662554891925667
15123,819373.1346070609,0.05296723378487633
15124,1630614.472262843,0.0849486562279893
15125,1143174.3233482,0.06832440623631997
15126,763757.4356582452,0.04975421703263683
15127,922914.8850462656,0.05842919471044583
15128,1687977.2195308453,0.08658079539119434
15129,1400548.8305739895,0.07779785531425998
15130,1167140.5931219938,0.06928855944319157
15131,1359450.1333136458,0.07640306298699451
15132,1096098.929277893,0.0663729481962001
15133,1583878.0065852704,0.08357774012778374
15134,1693867.4575319039,0.08674537525478176
15135,1211349.6416334494,0.07101840746892907
15136,2195953.1787060928,0.09908099587637653
15137,1320991.285182792,0.0750608361195324
15138,1149094.2537592482,0.06856434816299117
15139,2294119.8742122333,0.10117281819106205
15140,1331142.305398093,0.07541870496520287
15141,1806483.3010727575,0.08979099478495489
15142,1084042.7158224066,0.06586027866526667
15143,1307240.4993766895,0.07457184133325745
15144,1700743.798321445,0.08693681678166709
15145,1989004.8314504514,0.09436120319383101
15146,1307646.9175976322,0.0745863644801179
15147,941426.0372398745,0.05934346343885322
15148,1296147.9855871946,0.0741737792703141
15149,1553760.6931069987,0.08267365852925224
15150,1083018.936928161,0.06581649335272388
15151,1198849.3566231343,0.07053549093666445
15152,995073.0546963098,0.061899115417824335
15153,1453854.7429790478,0.079549728604009
15154,1648688.7250594813,0.08546877029630529
15155,1338629.8301509414,0.07568100473972494
15156,1560140.083433919,0.08286655017925582
15157,849790.4593627787,0.05463729114140081
15158,1811810.9696938936,0.08993053738512047
15159,1148938.8785253102,0.06855806574145173
15160,1162047.1647769993,0.06908524783150027
15161,1499171.4767418462,0.08099137923213884
15162,1756993.8179384237,0.08847561848165597
15163,1351482.0612847342,0.07612798398971532
15164,1060339.939545641,0.06483625887417666
15165,887940.2832271494,0.05665287000551067
15166,1674358.701327758,0.08619816555041293
15167,1747421.3111805655,0.088217106603526
15168,1402386.238881073,0.07785929437293282
15169,1239441.859615678,0.07208651320438642
15170,1687956.5273060463,0.08658021625948886
15171,1325976.9875134795,0.075236931876006
15172,1881680.4991505507,0.09172510901944886
15173,866302.4382346107,0.055520083810243426
15174,2452330.3406075346,0.10437034813888957
15175,1656098.4455982288,0.08568042157191647
15176,1203724.863399378,0.07072441405074814
15177,1713199.8596717878,0.08728172351389474
15178,2188458.3781130374,0.09891763473000714
15179,1244034.746200618,0.07225893535450245
15180,1839774.6582570826,0.09065658825318512
15181,1071158.200844528,0.06530632295770222
15182,1299642.0169200194,0.0742995152660193
15183,1440685.4131923658,0.07912271078684063
15184,766485.6960147468,0.04991697763446701
15185,2270278.067574858,0.10067276221163235
15186,2349730.7326134765,0.10232014175182402
15187,2704555.7116882806,0.10908109113487297
15188,1503412.966363196,0.08112417203306821
15189,1380627.7833002114,0.07712674292978128
15190,1350676.8535090685,0.07610009983109567
15191,1324428.1604265398,0.07518229498024454
15192,1671018.9205967928,0.08610387561777011
15193,1084640.2189156539,0.06588581459923226
15194,2151509.9233688754,0.09810437968094776
15195,1108691.994628174,0.06690271885595922
15196,1598511.9632150454,0.08401111177493026
15197,1539793.960382945,0.08224869225771814
15198,1715792.7492068694,0.08735321858040535
15199,1221750.0141481557,0.0714165801448221
15200,1162872.7960387925,0.06911826192241155
15201,1627925.9386243166,0.08487081884451064
15202,1557576.9372785767,0.08278913995070236
15203,2227598.1006107335,0.09976491904753537
15204,1744249.5296988627,0.08813115170370756
15205,1680588.1790440725,0.08637355875918651
15206,1369830.7004836386,0.07675912353505487
15207,1389966.2842482477,0.07744248941622023
15208,2087291.6508621548,0.09665857879891848
15209,766350.8678494209,0.04990894717800454
15210,1129864.2861239088,0.06778056495990037
15211,1239635.939526534,0.07209381154115668
15212,2442351.667545497,0.10417458662461931
15213,1855602.8058295397,0.09106288655572659
15214,1011783.1829602239,0.06266827457346325
15215,1797165.3628176067,0.08954598980920814
15216,1727861.403952219,0.08768463963424478
15217,1610990.5561847095,0.08437766698558291
15218,940039.6548736047,0.05927558812697953
15219,2219905.631809095,0.09959952525021909
15220,1184933.8127872495,0.06999220135953577
15221,1416764.9329445136,0.07833744572308676
15222,1029463.1181107636,0.06346895562930133
15223,1820042.7511898181,0.0901453748447818
15224,1999539.6659044498,0.0946125810431453
15225,1027365.3349942041,0.06337464288480255
15226,1934535.0011432888,0.0930407999691718
15227,1327364.103649825,0.0752858124148359
15228,1142914.9603630928,0.06831386678560047
15229,2007925.9792674566,0.09481178778050525
15230,1566926.5442253342,0.0830709238613252
15231,2444930.8068405422,0.10422525736723953
15232,884775.4027038291,0.05648884144283861
15233,1069600.953541232,0.06523893957903848
15234,955491.4859025083,0.06002673299819339
15235,1754295.6226559423,0.08840288854841205
15236,1486468.7280472291,0.08059152019909233
15237,1192412.3564331476,0.07028493202048192
15238,1479363.8921502545,0.08036644547514205
15239,1479517.9712727265,0.08037133751966619
15240,1028211.1748956576,0.06341269254445425
15241,1690428.0991277695,0.08664934234873711
15242,927115.3452947806,0.0586381847765467
15243,1446258.3485174775,0.0793038680128495
15244,1610698.1454222978,0.084369108620854
15245,1289075.786655773,0.07391828423626978
15246,2246605.6748571713,0.10017126486162775
15247,1082284.0558641492,0.06578503930182866
15248,1253692.1656811868,0.07261950831133901
15249,1215866.2515254968,0.07119172356872583
15250,1049257.7825327914,0.06434994747836931
15251,750590.1641432035,0.048960790400551124
15252,1098450.2145428031,0.06647230364462464
15253,1989875.0589776374,0.0943820163993212
15254,1472512.9194578233,0.08014843156185658
15255,2043768.832217448,0.0956543187139276
15256,1134269.1978444203,0.06796122272677452
15257,1160900.0058571957,0.06903933971656095
15258,1307928.1651271184,0.07459641218896507
15259,1166102.4812060678,0.06924719064559781
15260,918395.0104448143,0.05820329379473299
15261,1205433.4718075877,0.07079044849467198
15262,1158512.0973467035,0.06894363874986986
15263,1311872.2733783945,0.07473710014414126
15264,1368236.4162176934,0.07670460659834188
15265,918914.2029404147,0.0582292967536453
15266,1770030.176568646,0.0888255157258313
15267,2240674.2809121264,0.10004481703905932
15268,1225336.3563252694,0.07155312990208418
15269,1288982.0119737468,0.07391488747003283
15270,1320738.4273974802,0.07505188821496489
15271,1370109.6862253733,0.0767686572802011
15272,1860594.287810856,0.09119032731045684
15273,1394003.6696686528,0.07757837069107443
15274,1462935.474492202,0.07984202310375244
15275,1690232.4705359393,0.08664387444009791
15276,1863234.389201614,0.0912576012779458
15277,1262717.4736193435,0.07295408688630367
15278,1719231.8040578852,0.08744788612451293
15279,1628130.0872561648,0.0848767335888374
15280,1318789.7717409604,0.07498287591183539
15281,1133961.3417577422,0.06794861851665734
15282,2047712.4707590796,0.09574615421093946
15283,1875048.638303176,0.09155753445536496
15284,1854455.6626325306,0.09103355176473427
15285,1884842.1067120465,0.09180479809592113
15286,1189764.4005773517,0.07018148511143352
15287,1219298.0038246834,0.0713229991466462
15288,1265089.5251017902,0.07304164196508811
15289,1409199.8195338263,0.07808645594264196
15290,2153591.458136514,0.09815054918750454
15291,1528046.5511949533,0.08188838885184602
15292,1241500.9434812914,0.07216388898569681
15293,996967.4563050976,0.06198693217468931
15294,1553791.8333843397,0.08267460194672926
15295,1371282.4688604774,0.07680871433651637
15296,1233779.0217327448,0.07187308061084074
15297,1751724.9281834448,0.08833349580067051
15298,1142049.9659641809,0.06827870040637851
15299,1763621.9977546115,0.08865382868854055
15300,1393667.3154646314,0.07756706481829001
15301,1489354.293534158,0.08068263858047686
15302,1232433.2656447317,0.07182222121942128
15303,1135670.9624529062,0.0680185722803448
15304,1183412.3722435182,0.06993243173844044
15305,1249479.0080026267,0.07246253217185616
15306,2151023.4414272592,0.09809358310293725
15307,1381921.0084733278,0.0771705901466031
15308,1917239.8167441653,0.09261410160720551
15309,887491.0473934904,0.056629621221678805
15310,938672.2592466758,0.05920854852086399
15311,940815.4806341665,0.05931358324390468
15312,1964040.8156066486,0.09376040032087207
15313,1361418.9893842686,0.07647079549248104
15314,1532153.5499607085,0.0820146544292566
15315,1815387.2645979768,0.09002398791561261
15316,1188150.2939686074,0.07011831919704536
15317,2493696.994158725,0.10517383510965472
15318,1768144.1814130056,0.08877504822864157
15319,1437072.4194581942,0.07900490612477573
15320,1807790.6626469216,0.08982527368443805
15321,1291271.4621884967,0.07399774991116481
15322,862777.7886041661,0.05533300199296054
15323,1266099.8411224156,0.07307888618635094
15324,1904659.4841835357,0.09230140637570727
15325,1904544.3074667144,0.09229853444095926
15326,2322255.109771047,0.10175656911952924
15327,1135479.9658956963,0.06801076213851531
15328,905790.5691040908,0.05756766685172465
15329,1044538.5095250277,0.06414136133485404
15330,1471009.5131841698,0.08010045987380576
15331,1630280.1355355487,0.08493898332714744
15332,1968714.606889532,0.09387343699634632
15333,1516694.9386711568,0.0815376988632186
15334,1788852.200711487,0.08932637654432152
15335,1174592.439613457,0.0695844868254214
15336,1419597.180837149,0.07843108227919382
15337,1648098.4426657106,0.08545187036126922
15338,853354.1717511088,0.05482920067266628
15339,1283992.998468949,0.07373383057611993
15340,2373462.6698182276,0.10280187419811693
15341,3112829.575853553,0.11588144993282334
15342,1379072.775642994,0.0770739678443384
15343,1834921.8563495285,0.09053135011875812
15344,1212570.0702533722,0.0710652999046455
15345,1785559.1380639304,0.08923911189056133
15346,1366460.7127892575,0.07664381441663104
15347,3603962.773954,0.12301190529498096
15348,2270328.6193327066,0.10067382778404177
15349,1159850.604692092,0.06899730574686136
15350,1337340.1742366077,0.07563592626572624
15351,827804.1835232354,0.05343600260657633
15352,1987390.8111184984,0.09432257764890717
15353,2232964.133655482,0.09987996959422141
15354,1485122.224228113,0.0805489433272164
15355,1659767.8017249624,0.08578489794762212
15356,1376044.6343841138,0.07697103282985518
15357,1741682.2357453103,0.0880614687916299
15358,1289707.378562685,0.0739411560054557
15359,1765788.0327585188,0.0887119274617234
15360,3420625.3279736154,0.12046552868700577
15361,862819.4274832701,0.05533521637083472
15362,1171012.9123733537,0.06944256162876417
15363,1143523.0183750228,0.06833857217178507
15364,2595100.1869424414,0.1070907511982484
15365,1584265.8726773758,0.08358927576172648
15366,1132075.1877776773,0.067871324275256
15367,1620216.3834482788,0.08464693103030907
15368,1098192.3653086137,0.0664614179543197
15369,1402998.835411361,0.07787976119487983
15370,1261516.142931905,0.07290968439179646
15371,1551567.9247919472,0.08260718149278468
15372,1788406.7510905932,0.089314581324345
15373,2152899.555113895,0.09813520716217838
15374,1134015.5071932904,0.06795083638923693
15375,1181725.266736592,0.06986606798522343
15376,1148809.499753941,0.06855283383731292
15377,1737732.9995954633,0.08795408439327335
15378,1408602.6435495121,0.07806658842789349
15379,2451663.8297493504,0.10435729630261714
15380,1047568.2164264161,0.0642753740210904
15381,1459347.4819814467,0.07972673919808404
15382,904979.9198338587,0.057526497740809424
15383,1841075.6853348168,0.09069011064935006
15384,747501.5895985198,0.048772753633638866
15385,1201399.9287283423,0.07063441563044903
15386,1789160.2887735795,0.08933453287499238
15387,1978599.931320447,0.094111672577607
15388,1703454.457227958,0.08701207979694003
15389,1331636.0813004419,0.07543604612419985
15390,1190680.5499860235,0.07021730094344836
15391,1518151.8526320045,0.08158284806259108
15392,1456140.9965663368,0.07962348365769434
15393,1231942.1730493905,0.07180364840696085
15394,2277239.0149953496,0.10081927773346333
15395,1599806.1955363096,0.08404925646898276
15396,1353580.9971427252,0.07620059501963761
15397,1295660.1978992766,0.07415619998821299
15398,1432212.7611529268,0.07884600534345854
15399,1260925.9410929438,0.07288785506866069
15400,2171777.52139646,0.09855211943854192
15401,1274644.3116578255,0.0733927369366596
15402,1367928.5071687107,0.07669407057342581
15403,1611459.4204857862,0.08439138674378865
15404,1619486.5673979064,0.08462568418167526
15405,2366696.604739318,0.10266500168738601
15406,2204101.498141354,0.09925799751858766
15407,1298412.0670090867,0.07425529128137498
15408,1213253.7908827637,0.07109155072395867
15409,1034212.6171142454,0.06368180753574149
15410,1025724.8533602555,0.0633007611967602
15411,1483886.9761405983,0.08050985190973625
15412,1365082.4349162453,0.07659657620609228
15413,2014793.683246851,0.09497432996135036
15414,2289621.736354324,0.10107885627044011
15415,772931.6999962,0.050299338032397944
15416,1789686.1239464348,0.08934845074513453
15417,1807855.8552547914,0.08982698240782838
15418,1308430.3095394236,0.07461434641181341
15419,2044198.4304234274,0.09566433098848437
15420,1035957.8386255453,0.06375978594359588
15421,1252976.7651605676,0.07259288912676465
15422,1789953.9225870576,0.08935553736934021
15423,854455.541851709,0.054888355520822385
15424,983462.8590631185,0.06135739500121873
15425,1726564.9422535056,0.08764914343589347
15426,831123.5061968141,0.05361930607999521
15427,872367.1564823053,0.05584029010002323
15428,1656688.7663199336,0.08569724451681182
15429,1079963.9030190837,0.06568559891961501
15430,1595548.4287563206,0.08392365663139989
15431,1149025.3438793884,0.0685615619703539
15432,1138478.9862418806,0.06813325188480479
15433,1418603.1047653449,0.07839823763654463
15434,1067688.7102133932,0.06515606674632712
15435,1097923.620681929,0.06645006968808786
15436,1756297.5876385812,0.08845686180570844
15437,1452153.5567009167,0.07949477593017518
15438,2540109.3688841406,0.1060602896327707
15439,2128070.294486025,0.09758150661793685
15440,2086145.9903606246,0.09663240116204364
15441,2120047.2115361663,0.09740126770601898
15442,1212212.132990669,0.07105155158877707
15443,1796283.6995890685,0.0895227445530109
15444,1882728.3262930028,0.0917515339337085
15445,1316390.4333438522,0.0748977684148402
15446,1599284.7338414367,0.08403389106691539
15447,1296627.7829282023,0.07419106441755607
15448,1720325.2858522628,0.08747794866406644
15449,1122592.2539516096,0.06748083918517556
15450,1647799.1210850952,0.08544329849588994
15451,2380647.394064029,0.10294680790322008
15452,1796495.4608537517,0.08952832868368943
15453,1797294.8630198399,0.08954940319338545
15454,3043542.665280121,0.1147898779564196
15455,1946968.1696036537,0.09334529651911128
15456,2233447.3208115385,0.09989031639649681
15457,1742655.507011615,0.08808789741445922
15458,1008369.4538156887,0.06251213490401497
15459,1551063.470451259,0.08259187549388858
15460,1111106.6885797358,0.0670036432610368
15461,1098126.6191335546,0.06645864193925144
15462,1767018.5034140022,0.08874490157614412
15463,1465917.4846118444,0.07993763089904671
15464,2120235.193423028,0.09740549818632172
15465,1360333.947305557,0.07643347951797796
15466,1961563.4107570387,0.09370037935672637
15467,2812104.284828277,0.1109630803880346
15468,1085547.1214110872,0.06592454786621027
15469,2743326.5756836953,0.10976766132941984
15470,1605048.298954853,0.0842034548154762
15471,1446504.4172369428,0.07931185147169373
15472,2853632.654137222,0.11167141171317452
15473,1251801.0383117455,0.07254911016362553
15474,1857038.9588197095,0.09109958747391245
15475,945158.750212281,0.05952573761577962
15476,1389529.4286993016,0.07742776408264951
15477,1363781.7435697708,0.07655195528641578
15478,2267039.9094808083,0.1006044582632506
15479,1789654.5304816477,0.08934761463586849
15480,922460.39930621,0.058406527666313046
15481,908294.4594306581,0.05769460563343709
15482,1701991.9828977445,0.08697148759173112
15483,1742363.752513022,0.08807997647054244
15484,1737802.2907464737,0.0879559705126467
15485,3059468.8593827747,0.1150428737219984
15486,1292730.028118744,0.0740504667719557
15487,906420.7845591934,0.05759964822517638
15488,906225.4048625996,0.05758973561991265
15489,1365623.69833296,0.07661513255848451
15490,910773.9391483805,0.05781997746967793
15491,868304.3015509477,0.05562601504567488
15492,1057759.0928803843,0.06472344094105731
15493,1935608.4658331058,0.093067163554994
15494,1971369.2951675397,0.09393752696898217
15495,1404616.522820314,0.07793376699449239
15496,2112422.3197216573,0.09722936848203889
15497,1636720.593571424,0.08512498325879392
15498,1182688.4303408177,0.06990396594982862
15499,1070376.0547922037,0.06527249057231055
15500,1205618.1463670682,0.07079758045073237
15501,1139244.383182194,0.06816446374841822
15502,2284379.0209814636,0.10096911773030093
15503,1562272.300879183,0.08293085318762738
15504,1010928.6062349291,0.06262923464818404
15505,1028689.333356584,0.0634341890049046
15506,1700903.5121888749,0.08694125450976253
15507,1376220.0415752202,0.07697700132141083
15508,1400325.0246387662,0.07779036644900028
15509,2169398.4702174207,0.09849977037539048
15510,1719920.3615091173,0.0874668184163343
15511,1276943.4230724277,0.07347684302894386
15512,2283423.5607295097,0.10094909244775208
15513,1627764.8037153794,0.0848661498243799
15514,1386407.636747051,0.07732240703031468
15515,2145492.3675644374,0.0979706665168778
15516,1679926.9403545703,0.08635497087151167
15517,1634631.2432938933,0.08506471981845398
15518,1346683.7635818103,0.07596158468174363
15519,1565033.6249832774,0.08301400403675174
15520,2218691.066947601,0.09957336110361914
15521,1315801.8479855398,0.07487686790169512
15522,2118120.5825535897,0.0973578887590123
15523,1937272.8835452856,0.09310801291775861
15524,1022046.9557400616,0.06313470965432955
15525,2085945.7243283547,0.09662782379462898
15526,1741155.0263477748,0.0880471468237154
15527,1172573.3332019139,0.0695044819297288
15528,1247943.5693850415,0.07240519805073009
15529,1327021.6629390786,0.0752737497019329
15530,1337994.2587102954,0.07565879424790323
15531,2089253.6626493598,0.09670337765419346
15532,1027689.2809301099,0.06338921896023675
15533,688561.3461052006,0.04503430986002677
15534,1274364.7373586525,0.07338249965598687
15535,1500235.9778196767,0.08102474043867258
15536,1059105.3684423766,0.06478232421555652
15537,1566883.841100618,0.08306964050948196
15538,1001219.8904438168,0.0621834778827568
15539,1973321.2032749658,0.09398459765125144
15540,2680718.7471016264,0.10865428777557207
15541,1941247.5874749138,0.09320542737979176
15542,1204516.0122199398,0.0707550015763081
15543,1176054.1286841063,0.06964232262133341
15544,2578805.060932367,0.1067875948954613
15545,1410863.5532297466,0.0781417644431901
15546,1208426.6710422428,0.07090591441114857
15547,2050847.37338464,0.09581903606581377
15548,1394280.3262187727,0.07758766799121264
15549,2262665.877149048,0.10051204648585843
15550,1691382.8583695062,0.08667601962384919
15551,1291031.8195705486,0.07398908307497276
15552,1641347.5125275939,0.08525817668269564
15553,1885988.8865679665,0.09183367136124443
15554,1343077.038683488,0.07583613394271227
15555,1779574.1964176123,0.08908011880410971
15556,1085315.7734077577,0.06591467007202234
15557,1647465.3109886546,0.08543373720376168
15558,1395342.9920024558,0.07762336346237486
15559,1845343.9417257572,0.09079992809088
15560,2272568.355208898,0.10072101605481465
15561,1554736.814746081,0.08270322224996218
15562,854510.9346822366,0.054891328756150104
15563,1181116.3819385476,0.06984209471775071
15564,1016869.7207882918,0.0628999941158781
15565,990503.7717865203,0.06168664225337861
15566,2061404.9733183028,0.09606370333625014
15567,2045401.2628122808,0.09569235366179152
15568,2197916.713030206,0.09912370607883014
15569,2020163.484491446,0.0951010515957249
15570,1536679.606034149,0.08215342907221346
15571,1286867.0578216321,0.0738382154048074
15572,1193062.6911665513,0.07031030484413026
15573,1041130.5374566924,0.06399017182908917
15574,1474103.3342937955,0.08019912860976097
15575,2604346.076437135,0.10726195406099448
15576,1067024.6958783364,0.06512725647003292
15577,1399820.2254731657,0.07777347094597875
15578,3204209.3440913633,0.11728607432242
15579,1221079.9851252409,0.07139102633111061
15580,866787.3620285103,0.05554576566488367
15581,1313221.2468684316,0.07478512574169494
15582,885573.207554864,0.05653024269640805
15583,1168129.3145416062,0.06932792731702109
15584,1348451.853924169,0.07602296585759594
15585,1652238.9577533156,0.08557029243963177
15586,1841984.2047613973,0.09071350621979124
15587,1335419.1664754967,0.07556870243982461
15588,1679288.3050036365,0.08633701173493913
15589,2067564.3008727808,0.09620588974827471
15590,1240293.9524547842,0.0721185478555566
15591,2537865.690610792,0.1060177941601037
15592,1420980.8095010694,0.07847676128266667
15593,1716076.761113695,0.08736104350478002
15594,1224911.5890495928,0.07153697688631167
15595,1905632.8645721213,0.09232567101160538
15596,1013479.547938287,0.06274567684733068
15597,1100970.411385967,0.06657857096685738
15598,1729747.6415514057,0.08773623800764385
15599,1257933.3301947694,0.0727770191287389
15600,1716398.5930205195,0.08736990892593588
15601,1757768.3421345616,0.08849647606946509
15602,2085530.4246497557,0.09661833018495058
15603,1509025.0579813165,0.0812993260287096
15604,867334.8719189106,0.05557474560381448
15605,1285360.2737774784,0.07378351737698763
15606,1448977.7376696935,0.07939202386220945
15607,1479305.772877568,0.08036460004942758
15608,1039819.7807425242,0.06393189601903715
15609,1483594.9460793855,0.08050060559842542
15610,1078626.8246533175,0.06562819967582767
15611,1161537.6158881935,0.06906486156495206
15612,1024761.2869107125,0.06325731274805046
15613,2397458.2789124236,0.10328429702492303
15614,1101941.6645070696,0.06661946299307653
15615,1333619.956611854,0.07550565687546285
15616,1271974.0238146817,0.0732948701365086
15617,934826.7769986133,0.05901951325748156
15618,1388845.1791191283,0.07740469079825041
15619,2456867.1820780383,0.10445910002041536
15620,1205563.8200848359,0.07079548252981005
15621,1231686.0187639585,0.0717939580028204
15622,2304890.7604739633,0.10139709774599726
15623,1029954.1003301998,0.06349100280238207
15624,1809339.5467305374,0.0898658546074873
15625,2207127.028700855,0.09932356021388844
15626,1756135.3973348567,0.08845249132356892
15627,1277002.8135430324,0.07347901373138721
15628,1514732.6104198138,0.0814768214594741
15629,1195920.6030618288,0.07042164975855725
15630,809999.6525126526,0.052440618233911884
15631,1568148.5566180432,0.08310763468256988
15632,1509381.4578842907,0.08131042825745083
15633,932521.9032052697,0.05890585401240456
15634,1413884.0202666179,0.07824201639625383
15635,1420265.660059217,0.07845315671217112
15636,1673533.8022113775,0.08617489343219287
15637,2338535.216454425,0.10209126719340866
15638,708829.0784936759,0.046353248164121785
15639,1380169.8858590352,0.07711120835115559
15640,1401889.5923933983,0.0778426951586837
15641,1478183.1575017767,0.08032894071631835
15642,1528427.4250321188,0.08190011208530179
15643,929852.080800921,0.0587738618284952
15644,1083940.2704868868,0.06585589903080025
15645,1437731.169336072,0.0790264063140318
15646,1039968.6092704721,0.06393851642128157
15647,1715564.4505611064,0.08734692773585451
15648,1336357.405366758,0.07560154675859376
15649,1284706.414257568,0.07375976242499616
15650,1305560.254636499,0.07451175277492261
15651,1198482.614521102,0.07052125018422051
15652,1658047.6816576724,0.0857359490699221
15653,2870750.2738356036,0.11196051368402582
15654,1005245.2412585125,0.06236879361286296
15655,1626617.3448259232,0.08483288844435588
15656,1132169.2614861256,0.06787518231610523
15657,1014570.0024811032,0.06279536704286026
15658,1164566.1227329334,0.06918590201364716
15659,1272997.2694912134,0.07333239558219451
15660,1898113.4351600164,0.09213791628347634
15661,1003915.5857358689,0.062307658675497146
15662,1438031.753196042,0.07903621359878255
15663,1038053.0139215193,0.06385323486457328
15664,2270957.3639644156,0.10068707909527785
15665,2431526.438554326,0.10396135033789444
15666,1091847.5991271692,0.06619278616685143
15667,1542211.8272878279,0.08232252399248208
15668,1303712.8715523982,0.07444560161635905
15669,1401744.334371873,0.07783783919553455
15670,1085560.2755045048,0.06592510944196928
15671,1539198.827416,0.08223050233215878
15672,1542197.990029311,0.08232210177447707
15673,997288.6966145716,0.06200180773978414
15674,959336.9035443453,0.06021186058450434
15675,1448665.091680347,0.07938189670998175
15676,1158495.5935525335,0.06894297666577431
15677,1702494.5916157085,0.08698544168090816
15678,2961403.1388334213,0.11346459964185374
15679,1269538.5287249405,0.07320543704349758
15680,1709474.1530684598,0.08717881128621907
15681,2148026.6355476216,0.09802702291657983
